bathrooms,bedrooms,price,num_desc_words
1.0,0,2300,57
1.0,2,1795,33
0.0,1,2450,88
1.0,2,3549,94
1.0,2,2850,35
1.0,0,1850,53
1.0,0,2495,20
1.0,3,5450,44
1.0,1,4500,56
1.0,1,1675,137
3.0,3,2700,46
2.0,2,5951,231
1.0,1,1900,0
1.0,2,3150,0
1.0,1,3000,139
1.0,1,1550,124
4.0,4,6500,156
1.0,2,3500,69
1.0,3,1900,212
1.0,1,2700,90
1.0,0,-2075,88
1.0,2,4000,69
1.0,1,2575,57
1.0,1,3500,37
2.0,2,5545,343
1.5,3,2995,128
1.0,3,4500,65
2.0,4,5200,83
1.0,3,2200,93
1.0,2,5195,0
1.0,2,1900,56
2.0,2,5475,249
1.0,2,3300,50
3.0,5,10000,5
1.0,0,2550,172
1.0,1,3775,0
1.0,1,2450,92
1.0,0,1995,96
2.0,2,3500,49
1.0,2,3900,42
0.0,0,2800,79
1.0,0,2450,58
1.0,1,2200,136
1.0,2,2995,36
1.0,1,3195,85
2.0,2,5900,0
1.0,3,4000,49
1.0,1,2700,152
1.0,1,2900,66
2.0,3,3695,92
1.0,0,1995,63
2.0,2,5785,177
1.0,2,3300,101
1.0,1,2978,244
1.0,1,3200,105
1.0,4,-6000,116
2.0,3,3495,106
1.0,1,5164,270
1.0,0,4095,93
2.0,2,4870,147
2.0,2,2950,52
1.0,0,1795,100
1.0,2,3400,99
1.0,0,2550,0
1.0,1,2600,124
1.0,2,3400,65
1.0,2,3600,80
1.0,0,2099,97
2.0,4,5750,101
1.0,2,2600,174
1.0,2,3500,70
1.0,0,2595,237
2.0,3,4750,78
1.0,0,2125,64
1.0,2,3253,122
1.0,1,3995,18
2.0,3,5495,0
2.0,3,5999,166
2.0,2,-3800,51
1.0,1,2150,29
1.0,1,1955,90
2.0,4,8000,130
1.0,2,4525,66
1.0,0,2895,126
1.0,0,2595,96
1.0,0,3850,68
1.0,0,1825,33
1.0,3,3957,156
1.0,2,3050,97
1.0,2,3500,117
1.0,0,1575,130
1.0,1,1700,116
1.0,0,2660,112
1.0,0,2630,95
1.0,2,2450,47
1.0,1,3200,105
1.0,2,3600,138
1.0,2,-3200,89
1.0,1,3000,54
1.0,2,5542,99
1.0,0,2300,94
1.0,2,4295,39
1.0,1,-5895,87
2.0,3,14995,126
2.0,4,5200,159
1.0,0,2539,63
1.0,2,1850,30
1.0,0,-1950,83
1.5,2,3300,105
3.5,3,30000,106
1.0,2,3200,72
1.0,0,2600,67
1.0,1,3750,89
1.0,1,4950,65
1.0,2,2700,146
1.0,1,3600,86
1.0,1,2500,127
1.0,0,2325,60
2.0,2,4900,113
1.0,0,2350,81
1.0,1,2850,0
1.0,2,3750,48
4.5,4,24000,103
1.0,0,2250,27
1.0,1,3140,186
1.0,2,3150,125
2.0,2,11000,152
1.0,2,1900,97
1.0,1,3300,134
1.0,2,3950,90
1.0,0,1400,60
1.0,1,1600,101
1.0,3,3900,183
1.0,0,2150,22
1.0,0,2820,239
1.0,0,1750,49
1.0,1,5000,301
1.0,3,2875,138
1.0,1,3295,183
1.0,2,3350,43
1.0,3,4050,89
1.0,1,3290,27
1.0,1,3000,77
1.0,2,2400,0
1.0,2,1995,49
1.0,2,2480,31
2.0,3,5050,164
1.0,1,2585,71
1.0,2,3295,66
1.0,0,2195,66
1.0,0,2425,33
1.0,0,2295,36
2.0,1,2795,170
1.0,0,2500,151
1.0,2,4280,147
1.0,2,3800,156
1.0,0,1850,43
1.0,1,2500,103
2.0,2,2650,67
1.0,0,2300,154
1.0,1,3200,87
2.0,2,5745,0
1.0,2,3350,102
1.0,1,3895,81
1.0,1,1500,17
2.0,3,5700,62
1.0,1,2495,49
1.0,0,1545,13
1.0,1,2500,111
1.0,0,1850,40
1.0,0,2550,154
1.0,2,2850,79
1.0,0,1895,96
1.0,1,2300,98
2.0,4,7900,70
1.0,1,3300,157
1.0,1,2653,91
2.0,2,4500,153
1.0,2,3230,85
1.0,2,3080,232
1.0,2,-3295,86
1.0,0,2498,112
1.0,1,2050,75
1.0,2,4149,15
2.0,4,7995,131
1.0,2,1900,40
1.0,0,2650,26
1.0,1,2100,38
1.0,2,4200,126
2.0,2,4795,102
1.0,3,4900,56
1.0,2,2995,161
2.0,3,2650,31
1.0,1,2660,148
2.0,2,4800,0
1.0,1,4095,109
1.0,1,3100,22
1.0,0,4900,214
1.0,0,1900,58
1.0,1,4600,97
1.0,2,4800,93
1.0,2,4400,0
1.0,1,2395,74
0.0,0,1850,2
1.0,0,2795,36
1.0,1,4361,110
1.0,3,-2595,53
1.0,0,2195,50
2.0,3,2550,256
1.0,1,2695,74
2.0,3,5967,131
2.0,3,5000,87
1.0,1,3695,87
1.0,1,2500,33
2.0,2,4400,86
1.0,0,1800,139
2.0,2,4760,183
1.0,1,3500,64
1.0,1,2650,22
2.0,3,3580,177
4.0,3,12495,29
1.0,0,1825,62
1.0,0,2450,106
1.0,2,3995,46
1.0,3,2200,63
1.0,1,4186,113
1.0,2,1900,86
1.0,0,1925,51
1.0,1,3595,66
1.0,1,3500,118
1.0,0,2625,262
1.0,0,2895,39
1.0,0,3795,0
1.0,0,2150,0
1.5,1,3578,185
1.0,3,3000,125
3.0,3,11000,124
1.0,1,2175,41
2.0,3,4975,165
1.0,1,3325,89
3.0,3,9500,170
1.0,2,3150,83
1.0,0,2410,94
1.0,0,2299,7
1.0,0,1500,164
1.0,2,2500,83
1.0,1,2495,0
1.0,2,3355,101
1.0,2,2700,47
1.0,0,1450,98
3.0,3,10500,129
2.0,3,4450,59
1.0,1,3000,88
1.0,1,2195,42
2.0,1,3500,73
1.0,2,4300,125
1.0,0,1763,2
1.0,2,6200,172
1.0,1,2325,50
2.0,1,4800,80
1.0,2,2900,56
1.0,0,2500,44
1.0,0,1725,89
1.0,1,1800,31
1.0,2,3200,92
1.0,0,2890,0
1.0,0,2395,0
1.0,2,3450,77
2.0,2,4500,94
1.0,2,3250,89
1.0,2,3595,169
2.0,3,5000,75
1.0,2,4295,185
2.0,3,3700,98
1.0,1,1850,65
1.0,2,3350,60
1.0,1,3100,103
1.0,2,2813,91
2.0,2,3500,94
1.0,0,1925,100
1.0,1,2750,235
3.0,1,4140,68
1.0,2,2675,46
1.0,3,2995,65
2.0,3,13300,104
1.0,2,2999,55
1.0,2,3250,34
1.0,0,2700,86
1.0,2,2600,69
1.0,0,2425,190
1.0,3,3800,96
1.0,0,1800,36
1.0,1,3550,0
1.0,2,2895,43
2.0,3,2200,66
2.0,3,5500,93
1.0,1,3550,66
1.0,3,3389,73
1.0,2,3050,125
1.0,2,2400,29
2.0,4,2900,57
1.5,1,3600,37
2.0,3,5370,130
1.0,3,3795,0
1.0,0,2450,87
1.0,2,2300,35
1.0,2,4250,111
1.0,1,3200,0
1.0,2,3100,111
1.0,0,2650,136
2.0,4,5000,62
1.0,1,2895,66
1.0,1,1425,25
1.0,1,4860,54
1.0,2,1950,127
0.0,0,4295,90
1.0,2,4410,42
2.0,2,2500,79
1.0,1,2800,71
2.0,2,13000,160
1.0,1,2995,29
1.0,1,3721,162
1.0,2,3200,71
1.0,2,3850,119
1.0,1,4000,142
1.0,2,1950,136
2.0,1,4995,92
1.0,2,7200,145
1.0,1,2800,131
1.0,1,3725,120
